date,game_id,home_team,away_team,runline,runs_total,prediction,outcome
2025-04-05,778452,Washington Nationals,Arizona Diamondbacks,9.0,7.0,1,0
2025-04-05,778443,Boston Red Sox,St. Louis Cardinals,8.5,9.0,0,1
2025-04-05,778441,Kansas City Royals,Baltimore Orioles,8.0,9.0,0,1
2025-04-05,778449,Pittsburgh Pirates,New York Yankees,9.5,14.0,1,1
2025-04-05,778438,Texas Rangers,Tampa Bay Rays,7.5,10.0,0,1
2025-04-05,778439,Milwaukee Brewers,Cincinnati Reds,8.0,18.0,1,1
2025-04-05,778437,Los Angeles Angels,Cleveland Guardians,8.5,14.0,1,1
2025-04-05,778446,New York Mets,Toronto Blue Jays,7.5,5.0,1,0
2025-04-05,778442,Colorado Rockies,Athletics,9.5,11.0,1,1
2025-04-05,778451,Atlanta Braves,Miami Marlins,8.5,4.0,0,0
2025-04-05,778436,San Francisco Giants,Seattle Mariners,7.5,5.0,1,0
2025-06-13,777526,Chicago Cubs,Pittsburgh Pirates,7.0,3.0,1,0
2025-06-14,777514,Washington Nationals,Miami Marlins,9.0,7.0,0,0
2025-06-14,777517,Detroit Tigers,Cincinnati Reds,8.0,12.0,1,1
2025-06-14,777513,Chicago Cubs,Pittsburgh Pirates,7.0,3.0,0,0
2025-06-14,777519,Baltimore Orioles,Los Angeles Angels,9.0,11.0,0,1
2025-06-14,777518,New York Mets,Tampa Bay Rays,7.0,8.0,0,1
2025-06-14,777512,Milwaukee Brewers,St. Louis Cardinals,8.0,11.0,1,1
2025-08-19,776691,Chicago Cubs,Milwaukee Brewers,6.5,10.0,0,1
2025-08-19,776676,Chicago Cubs,Milwaukee Brewers,7.0,5.0,0,0
2025-08-19,776679,Pittsburgh Pirates,Toronto Blue Jays,7.5,10.0,1,1
2025-08-19,776685,Detroit Tigers,Houston Astros,7.5,1.0,0,0
2025-08-19,776686,Miami Marlins,St. Louis Cardinals,8.0,11.0,1,1
2025-08-19,776687,Atlanta Braves,Chicago White Sox,8.5,21.0,0,1
2025-08-19,776680,Philadelphia Phillies,Seattle Mariners,8.0,10.0,1,1
2025-08-19,776678,Washington Nationals,New York Mets,9.0,9.0,0,
2025-08-19,776677,Tampa Bay Rays,New York Yankees,8.0,16.0,0,1
2025-08-19,776684,Boston Red Sox,Baltimore Orioles,9.0,7.0,1,0
2025-08-19,776674,Minnesota Twins,Athletics,8.5,9.0,0,1
2025-08-19,776675,Kansas City Royals,Texas Rangers,8.5,7.0,0,0
2025-08-19,776671,Colorado Rockies,Los Angeles Dodgers,12.0,15.0,0,1
2025-08-19,776667,San Diego Padres,San Francisco Giants,8.0,6.0,0,0
2025-08-19,776672,Arizona Diamondbacks,Cleveland Guardians,8.5,11.0,0,1
2025-08-19,776668,Los Angeles Angels,Cincinnati Reds,8.5,10.0,0,1
2025-04-10,778378,Cleveland Guardians,Chicago White Sox,7.5,7.0,1,0
2025-04-10,778382,Tampa Bay Rays,Los Angeles Angels,8.0,12.0,1,1
2025-04-10,778371,Colorado Rockies,Milwaukee Brewers,10.5,9.0,1,0
2025-04-10,778373,Kansas City Royals,Minnesota Twins,8.5,5.0,0,0
2025-07-28,776966,Baltimore Orioles,Toronto Blue Jays,9.5,15.0,1,1
2025-07-28,776973,Detroit Tigers,Arizona Diamondbacks,8.5,6.0,0,0
2025-07-28,776968,Cleveland Guardians,Colorado Rockies,8.5,14.0,0,1
2025-07-28,776967,Cincinnati Reds,Los Angeles Dodgers,9.0,7.0,1,0
2025-07-28,776970,New York Yankees,Tampa Bay Rays,8.5,6.0,0,0
2025-07-28,776961,Minnesota Twins,Boston Red Sox,9.0,9.0,0,
2025-07-28,776971,Kansas City Royals,Atlanta Braves,9.5,17.0,1,1
2025-07-28,776965,Milwaukee Brewers,Chicago Cubs,7.5,12.0,1,1
2025-07-28,776972,Chicago White Sox,Philadelphia Phillies,8.0,8.0,0,
2025-07-28,776960,St. Louis Cardinals,Miami Marlins,8.0,8.0,1,
2025-07-28,776958,Los Angeles Angels,Texas Rangers,8.5,10.0,0,1
2025-07-28,776969,Houston Astros,Washington Nationals,7.0,3.0,0,0
2025-07-28,776959,San Diego Padres,New York Mets,8.0,13.0,1,1
2025-07-28,776957,Athletics,Seattle Mariners,10.5,4.0,0,0
2025-07-28,776964,San Francisco Giants,Pittsburgh Pirates,7.5,11.0,0,1
2025-04-17,778291,Miami Marlins,Arizona Diamondbacks,8.5,10.0,0,1
2025-04-17,778280,Pittsburgh Pirates,Washington Nationals,8.0,1.0,1,0
2025-04-17,778283,Chicago White Sox,Athletics,8.0,8.0,1,
2025-04-17,778285,Cincinnati Reds,Seattle Mariners,9.0,18.0,1,1
2025-04-17,778279,Philadelphia Phillies,San Francisco Giants,8.0,10.0,0,1
2025-04-17,778292,Baltimore Orioles,Cleveland Guardians,8.0,8.0,0,
2025-04-17,778282,Tampa Bay Rays,New York Yankees,9.0,9.0,1,
2025-04-17,778286,Detroit Tigers,Kansas City Royals,7.5,7.0,1,0
2025-04-17,778278,New York Mets,St. Louis Cardinals,8.0,5.0,1,0
2025-04-17,778281,Texas Rangers,Los Angeles Angels,9.5,8.0,0,0
2025-06-22,777406,New York Yankees,Baltimore Orioles,10.0,6.0,0,0
2025-06-22,777409,Tampa Bay Rays,Detroit Tigers,8.0,12.0,0,1
2025-06-22,777404,Pittsburgh Pirates,Texas Rangers,9.5,11.0,1,1
2025-06-22,777408,Toronto Blue Jays,Chicago White Sox,8.5,6.0,0,0
2025-06-22,777407,St. Louis Cardinals,Cincinnati Reds,9.5,5.0,0,0
2025-06-22,777402,Miami Marlins,Atlanta Braves,8.5,8.0,0,0
2025-06-22,777401,Minnesota Twins,Milwaukee Brewers,9.5,17.0,0,1
2025-06-22,777403,Chicago Cubs,Seattle Mariners,11.5,20.0,0,1
2025-06-22,777399,Colorado Rockies,Arizona Diamondbacks,12.5,6.0,0,0
2025-06-22,777400,Athletics,Cleveland Guardians,9.0,3.0,0,0
2025-06-22,777395,San Francisco Giants,Boston Red Sox,7.5,14.0,1,1
2025-06-22,777397,Los Angeles Angels,Houston Astros,9.0,15.0,0,1
2025-06-22,777396,San Diego Padres,Kansas City Royals,8.5,5.0,0,0
2025-06-22,777405,Philadelphia Phillies,New York Mets,9.0,8.0,0,0
2025-06-22,777398,Los Angeles Dodgers,Washington Nationals,9.5,20.0,1,1
2025-09-14,776320,Washington Nationals,Pittsburgh Pirates,8.5,7.0,0,0
2025-09-14,776334,Philadelphia Phillies,Kansas City Royals,8.5,13.0,0,1
2025-09-14,776322,Toronto Blue Jays,Baltimore Orioles,8.5,13.0,0,1
2025-09-14,776329,Atlanta Braves,Houston Astros,8.5,11.0,0,1
2025-09-14,776331,Cleveland Guardians,Chicago White Sox,8.0,5.0,0,0
2025-09-14,776332,Miami Marlins,Detroit Tigers,9.0,2.0,0,0
2025-09-14,776335,New York Mets,Texas Rangers,8.0,7.0,0,0
2025-09-14,776324,Minnesota Twins,Arizona Diamondbacks,9.5,10.0,0,1
2025-09-14,776321,Chicago Cubs,Tampa Bay Rays,7.0,7.0,0,
2025-09-14,776326,Milwaukee Brewers,St. Louis Cardinals,8.5,5.0,0,0
2025-09-14,776327,Athletics,Cincinnati Reds,9.5,11.0,0,1
2025-09-14,776325,San Francisco Giants,Los Angeles Dodgers,7.5,12.0,1,1
2025-09-14,776323,San Diego Padres,Colorado Rockies,8.0,15.0,0,1
2025-09-14,776317,Seattle Mariners,Los Angeles Angels,8.0,13.0,1,1
2025-09-14,776330,Boston Red Sox,New York Yankees,8.0,10.0,1,1
2025-06-25,777370,Chicago White Sox,Arizona Diamondbacks,8.0,10.0,1,1
2025-06-25,777361,Milwaukee Brewers,Pittsburgh Pirates,6.5,6.0,1,0
2025-06-25,777362,Los Angeles Angels,Boston Red Sox,8.5,7.0,0,0
2025-06-25,777360,San Diego Padres,Washington Nationals,7.0,1.0,0,0
2025-06-25,777371,Detroit Tigers,Athletics,8.5,3.0,0,0
2025-06-25,777365,Baltimore Orioles,Texas Rangers,8.0,7.0,0,0
2025-06-25,777369,New York Mets,Atlanta Braves,9.0,10.0,0,1
2025-06-25,777368,Cleveland Guardians,Toronto Blue Jays,8.0,9.0,1,1
2025-06-25,777359,Kansas City Royals,Tampa Bay Rays,9.0,3.0,0,0
2025-06-25,777367,Cincinnati Reds,New York Yankees,9.0,8.0,1,0
2025-06-25,777357,St. Louis Cardinals,Chicago Cubs,9.0,8.0,0,0
2025-06-25,777363,Minnesota Twins,Seattle Mariners,7.5,2.0,0,0
2025-06-25,777358,Colorado Rockies,Los Angeles Dodgers,11.0,9.0,0,0
2025-06-25,777366,Houston Astros,Philadelphia Phillies,7.0,2.0,1,0
2025-06-25,777355,San Francisco Giants,Miami Marlins,6.5,13.0,0,1
2025-09-13,776338,Chicago Cubs,Tampa Bay Rays,8.0,9.0,0,1
2025-09-13,776343,Toronto Blue Jays,Baltimore Orioles,8.5,9.0,0,1
2025-09-13,776349,New York Mets,Texas Rangers,8.5,5.0,0,0
2025-09-13,776344,Boston Red Sox,New York Yankees,8.5,8.0,1,0
2025-09-13,776336,Washington Nationals,Pittsburgh Pirates,9.0,6.0,0,0
2025-09-13,776347,Miami Marlins,Detroit Tigers,8.5,10.0,1,1
2025-09-13,776342,Philadelphia Phillies,Kansas City Royals,9.5,14.0,0,1
2025-09-13,776348,Cleveland Guardians,Chicago White Sox,7.5,4.0,0,0
2025-09-13,776346,Atlanta Braves,Houston Astros,8.5,8.0,1,0
2025-09-13,776337,Minnesota Twins,Arizona Diamondbacks,8.5,7.0,0,0
2025-09-13,776341,San Diego Padres,Colorado Rockies,8.0,14.0,0,1
2025-09-13,776339,Milwaukee Brewers,St. Louis Cardinals,7.5,17.0,1,1
2025-09-13,776328,San Francisco Giants,Los Angeles Dodgers,7.5,20.0,1,1
2025-09-13,776340,Athletics,Cincinnati Reds,9.0,16.0,0,1
2025-09-13,776333,Seattle Mariners,Los Angeles Angels,7.5,8.0,1,1
2025-08-28,776564,Baltimore Orioles,Boston Red Sox,8.0,5.0,1,0
2025-08-28,776553,Milwaukee Brewers,Arizona Diamondbacks,9.0,10.0,0,1
2025-08-28,776555,Houston Astros,Colorado Rockies,8.5,7.0,0,0
2025-08-28,776554,St. Louis Cardinals,Pittsburgh Pirates,8.0,5.0,0,0
2025-08-28,776550,San Francisco Giants,Chicago Cubs,7.0,7.0,1,
2025-08-28,776560,Philadelphia Phillies,Atlanta Braves,10.0,23.0,0,1
2025-08-28,776558,New York Mets,Miami Marlins,9.0,11.0,1,1
2025-08-28,776556,Chicago White Sox,New York Yankees,9.0,14.0,1,1
2025-04-21,778238,Boston Red Sox,Chicago White Sox,9.0,6.0,1,0
2025-04-21,778227,Cleveland Guardians,New York Yankees,8.5,10.0,0,1
2025-04-21,778228,Detroit Tigers,San Diego Padres,8.5,10.0,1,1
2025-04-21,778230,Miami Marlins,Cincinnati Reds,8.0,9.0,0,1
2025-04-21,778225,New York Mets,Philadelphia Phillies,8.0,9.0,1,1
2025-04-21,778233,Atlanta Braves,St. Louis Cardinals,8.5,13.0,0,1
2025-04-26,778179,Cleveland Guardians,Boston Red Sox,7.5,9.0,1,1
2025-04-26,778180,Detroit Tigers,Baltimore Orioles,9.0,8.0,0,0
2025-04-26,778179,Cleveland Guardians,Boston Red Sox,7.5,9.0,1,1
2025-04-26,778168,Detroit Tigers,Baltimore Orioles,9.0,7.0,0,0
2025-04-26,778166,Minnesota Twins,Los Angeles Angels,8.0,6.0,1,0
2025-04-26,778164,St. Louis Cardinals,Milwaukee Brewers,7.0,11.0,1,1
2025-04-26,778161,Colorado Rockies,Cincinnati Reds,10.5,10.0,1,0
2025-04-26,778173,Washington Nationals,New York Mets,9.5,2.0,0,0
2025-04-26,778159,San Francisco Giants,Texas Rangers,8.0,5.0,0,0
2025-04-26,778174,Chicago Cubs,Philadelphia Phillies,7.0,14.0,1,1
2025-04-26,778165,Athletics,Chicago White Sox,9.0,13.0,0,1
2025-04-26,778167,Kansas City Royals,Houston Astros,8.0,2.0,0,0
2025-04-26,778162,Arizona Diamondbacks,Atlanta Braves,9.0,15.0,0,1
2025-04-26,778163,Los Angeles Dodgers,Pittsburgh Pirates,9.0,12.0,1,1
2025-04-26,778160,San Diego Padres,Tampa Bay Rays,7.0,5.0,0,0
2025-04-26,778154,Seattle Mariners,Miami Marlins,7.5,13.0,0,1
2025-07-19,777092,New York Mets,Cincinnati Reds,8.5,7.0,0,0
2025-07-19,777094,Toronto Blue Jays,San Francisco Giants,7.5,9.0,1,1
2025-07-19,777089,Philadelphia Phillies,Los Angeles Angels,9.5,14.0,1,1
2025-07-19,777093,Miami Marlins,Kansas City Royals,8.0,4.0,0,0
2025-07-19,777090,Pittsburgh Pirates,Chicago White Sox,8.0,14.0,0,1
2025-07-19,777091,Washington Nationals,San Diego Padres,9.0,6.0,0,0
2025-07-19,777088,Texas Rangers,Detroit Tigers,8.5,5.0,0,0
2025-07-19,777095,Tampa Bay Rays,Baltimore Orioles,9.0,7.0,0,0
2025-07-19,777104,Cleveland Guardians,Athletics,9.0,10.0,1,1
2025-07-19,777096,Chicago Cubs,Boston Red Sox,9.0,6.0,1,0
2025-07-19,777081,Arizona Diamondbacks,St. Louis Cardinals,8.5,11.0,0,1
2025-07-19,777097,Atlanta Braves,New York Yankees,9.5,21.0,1,1
2025-07-19,777080,Colorado Rockies,Minnesota Twins,12.0,16.0,1,1
2025-07-19,777085,Los Angeles Dodgers,Milwaukee Brewers,8.0,15.0,1,1
2025-07-19,777086,Seattle Mariners,Houston Astros,8.0,13.0,0,1
2025-09-06,776436,New York Yankees,Toronto Blue Jays,10.0,4.0,1,0
2025-09-06,776440,Chicago Cubs,Washington Nationals,8.5,3.0,0,0
2025-09-06,776433,Miami Marlins,Philadelphia Phillies,8.0,6.0,0,0
2025-09-06,776435,Detroit Tigers,Chicago White Sox,7.5,6.0,0,0
2025-09-06,776439,Cincinnati Reds,New York Mets,9.0,9.0,1,
2025-09-06,776443,Baltimore Orioles,Los Angeles Dodgers,7.5,7.0,0,0
2025-09-06,776441,Pittsburgh Pirates,Milwaukee Brewers,8.0,5.0,0,0
2025-09-06,776437,St. Louis Cardinals,San Francisco Giants,8.5,5.0,1,0
2025-09-06,776438,Tampa Bay Rays,Cleveland Guardians,8.5,5.0,0,0
2025-09-06,776432,Texas Rangers,Houston Astros,7.0,11.0,0,1
2025-09-06,776434,Kansas City Royals,Minnesota Twins,8.0,13.0,0,1
2025-09-06,776447,Atlanta Braves,Seattle Mariners,9.0,12.0,1,1
2025-09-06,776424,Arizona Diamondbacks,Boston Red Sox,9.0,6.0,0,0
2025-09-06,776431,Colorado Rockies,San Diego Padres,11.5,18.0,0,1
2025-09-06,776430,Los Angeles Angels,Athletics,9.0,21.0,1,1
2025-06-30,777306,Philadelphia Phillies,San Diego Padres,9.0,4.0,0,0
2025-06-30,777299,Pittsburgh Pirates,St. Louis Cardinals,8.5,7.0,1,0
2025-06-30,777300,Boston Red Sox,Cincinnati Reds,7.5,19.0,1,1
2025-06-30,777295,Toronto Blue Jays,New York Yankees,8.5,9.0,1,1
2025-06-30,777291,Arizona Diamondbacks,San Francisco Giants,8.0,6.0,0,0
2025-06-30,777297,Seattle Mariners,Kansas City Royals,7.0,8.0,0,1
2025-06-30,777296,Tampa Bay Rays,Athletics,8.0,10.0,0,1
2025-06-30,777292,Texas Rangers,Baltimore Orioles,8.0,16.0,0,1
2025-09-01,776498,Washington Nationals,Miami Marlins,9.0,2.0,0,0
2025-09-01,776505,Boston Red Sox,Cleveland Guardians,8.0,10.0,1,1
2025-09-01,776501,Detroit Tigers,New York Mets,8.5,18.0,0,1
2025-09-01,776503,Cincinnati Reds,Toronto Blue Jays,8.0,9.0,0,1
2025-09-01,776497,St. Louis Cardinals,Athletics,7.5,14.0,1,1
2025-09-01,776499,Houston Astros,Los Angeles Angels,8.5,11.0,0,1
2025-09-01,776502,Minnesota Twins,Chicago White Sox,9.5,11.0,0,1
2025-09-01,776500,Milwaukee Brewers,Philadelphia Phillies,8.5,18.0,1,1
2025-09-01,776492,Colorado Rockies,San Francisco Giants,11.5,10.0,0,0
2025-09-01,776506,Chicago Cubs,Atlanta Braves,7.5,13.0,1,1
2025-09-01,776494,San Diego Padres,Baltimore Orioles,7.5,7.0,0,0
2025-09-01,776504,Tampa Bay Rays,Seattle Mariners,8.5,12.0,0,1
2025-09-01,776495,Arizona Diamondbacks,Texas Rangers,9.0,12.0,0,1
2025-05-08,778029,Colorado Rockies,Detroit Tigers,10.0,12.0,0,1
2025-05-08,778007,Minnesota Twins,Baltimore Orioles,8.5,7.0,0,0
2025-05-08,778006,Boston Red Sox,Texas Rangers,9.5,5.0,1,0
2025-05-08,778008,Kansas City Royals,Chicago White Sox,8.5,10.0,0,1
2025-05-08,778004,Colorado Rockies,Detroit Tigers,11.0,12.0,0,1
2025-05-08,778000,Los Angeles Angels,Toronto Blue Jays,8.0,13.0,1,1
2025-05-08,778005,Tampa Bay Rays,Philadelphia Phillies,8.5,13.0,1,1
2025-05-08,778003,Atlanta Braves,Cincinnati Reds,8.0,9.0,0,1
2025-05-08,777999,Arizona Diamondbacks,Los Angeles Dodgers,9.0,8.0,0,0
2025-06-15,777501,Baltimore Orioles,Los Angeles Angels,8.5,13.0,0,1
2025-06-15,777505,Detroit Tigers,Cincinnati Reds,8.5,12.0,0,1
2025-06-15,777499,Philadelphia Phillies,Toronto Blue Jays,7.0,15.0,0,1
2025-06-15,777503,Washington Nationals,Miami Marlins,7.5,4.0,0,0
2025-06-15,777504,Atlanta Braves,Colorado Rockies,9.0,11.0,1,1
2025-06-15,777500,Boston Red Sox,New York Yankees,8.5,2.0,1,0
2025-06-15,777502,New York Mets,Tampa Bay Rays,8.0,9.0,0,1
2025-06-15,777496,Kansas City Royals,Athletics,8.5,5.0,0,0
2025-06-15,777494,Houston Astros,Minnesota Twins,8.0,3.0,1,0
2025-06-15,777497,Chicago Cubs,Pittsburgh Pirates,7.0,5.0,1,0
2025-06-15,777492,Milwaukee Brewers,St. Louis Cardinals,8.0,5.0,1,0
2025-06-15,777491,Arizona Diamondbacks,San Diego Padres,8.5,10.0,0,1
2025-06-15,777493,Texas Rangers,Chicago White Sox,8.0,3.0,0,0
2025-06-15,777495,Seattle Mariners,Cleveland Guardians,8.0,6.0,0,0
2025-06-15,777498,Los Angeles Dodgers,San Francisco Giants,9.0,9.0,0,
2025-06-12,777544,New York Mets,Washington Nationals,8.5,7.0,0,0
2025-06-12,777533,Minnesota Twins,Texas Rangers,8.0,19.0,0,1
2025-06-12,777540,Baltimore Orioles,Detroit Tigers,7.5,5.0,1,0
2025-06-12,777536,Kansas City Royals,New York Yankees,8.5,1.0,0,0
2025-06-12,777534,Colorado Rockies,San Francisco Giants,11.0,15.0,0,1
2025-06-12,777532,Milwaukee Brewers,St. Louis Cardinals,7.5,6.0,1,0
2025-06-12,777541,Chicago Cubs,Pittsburgh Pirates,7.5,5.0,0,0
2025-06-12,777546,Houston Astros,Chicago White Sox,7.5,7.0,0,0
2025-07-29,776962,Baltimore Orioles,Toronto Blue Jays,10.0,5.0,1,0
2025-07-29,776951,Cleveland Guardians,Colorado Rockies,8.5,14.0,1,1
2025-07-29,778372,Baltimore Orioles,Toronto Blue Jays,9.5,20.0,0,1
2025-07-29,776953,Detroit Tigers,Arizona Diamondbacks,8.5,14.0,0,1
2025-07-29,776949,New York Yankees,Tampa Bay Rays,8.5,12.0,0,1
2025-07-29,776954,Minnesota Twins,Boston Red Sox,9.0,13.0,1,1
2025-07-29,776963,Cincinnati Reds,Los Angeles Dodgers,9.0,9.0,1,
2025-07-29,776955,Kansas City Royals,Atlanta Braves,9.5,15.0,0,1
2025-07-29,776956,Milwaukee Brewers,Chicago Cubs,8.0,12.0,0,1
2025-07-29,776946,St. Louis Cardinals,Miami Marlins,7.5,5.0,0,0
2025-07-29,776952,Chicago White Sox,Philadelphia Phillies,9.0,9.0,0,
2025-07-29,776945,Los Angeles Angels,Texas Rangers,9.0,13.0,0,1
2025-07-29,776950,Houston Astros,Washington Nationals,8.5,11.0,1,1
2025-07-29,776947,San Diego Padres,New York Mets,8.0,8.0,0,
2025-07-29,776943,San Francisco Giants,Pittsburgh Pirates,8.0,4.0,0,0
2025-07-29,776944,Athletics,Seattle Mariners,11.0,7.0,0,0
2025-04-16,778297,Toronto Blue Jays,Atlanta Braves,7.0,4.0,1,0
2025-04-16,778299,Minnesota Twins,New York Mets,8.0,7.0,0,0
2025-04-16,778295,Milwaukee Brewers,Detroit Tigers,8.0,6.0,0,0
2025-04-16,778290,St. Louis Cardinals,Houston Astros,8.0,5.0,0,0
2025-04-16,778288,San Diego Padres,Chicago Cubs,7.5,6.0,0,0
2025-04-16,778301,Baltimore Orioles,Cleveland Guardians,8.0,10.0,0,1
2025-04-16,778293,Pittsburgh Pirates,Washington Nationals,8.0,7.0,1,0
2025-04-16,778304,Cincinnati Reds,Seattle Mariners,8.5,8.0,0,0
2025-04-16,778296,Philadelphia Phillies,San Francisco Giants,8.0,15.0,0,1
2025-04-16,778303,Miami Marlins,Arizona Diamondbacks,8.5,8.0,0,0
2025-04-16,778298,Tampa Bay Rays,Boston Red Sox,9.0,1.0,0,0
2025-04-16,778289,Texas Rangers,Los Angeles Angels,9.5,4.0,0,0
2025-04-16,778294,Chicago White Sox,Athletics,7.5,4.0,1,0
2025-04-16,778300,New York Yankees,Kansas City Royals,8.0,7.0,0,0
2025-04-16,778287,Los Angeles Dodgers,Colorado Rockies,8.5,14.0,0,1
2025-04-11,778375,Cleveland Guardians,Kansas City Royals,6.5,7.0,1,1
2025-04-11,778374,Cincinnati Reds,Pittsburgh Pirates,8.0,8.0,1,
2025-04-11,778369,Miami Marlins,Washington Nationals,8.0,11.0,1,1
2025-04-11,778367,Tampa Bay Rays,Atlanta Braves,9.0,9.0,0,
2025-04-11,778370,New York Yankees,San Francisco Giants,8.0,10.0,0,1
2025-04-11,778365,St. Louis Cardinals,Philadelphia Phillies,7.5,2.0,1,0
2025-04-11,778368,Houston Astros,Los Angeles Angels,8.5,17.0,0,1
2025-04-11,778366,Chicago White Sox,Boston Red Sox,8.0,12.0,1,1
2025-04-11,778361,San Diego Padres,Colorado Rockies,7.5,8.0,0,1
2025-04-11,778363,Minnesota Twins,Detroit Tigers,8.0,13.0,1,1
2025-06-07,777609,Detroit Tigers,Chicago Cubs,8.5,7.0,0,0
2025-06-07,777600,Minnesota Twins,Toronto Blue Jays,8.0,9.0,1,1
2025-06-07,777607,Pittsburgh Pirates,Philadelphia Phillies,8.0,3.0,0,0
2025-06-07,777610,Washington Nationals,Texas Rangers,8.0,5.0,0,0
2025-06-07,777601,St. Louis Cardinals,Los Angeles Dodgers,8.0,3.0,1,0
2025-06-07,777612,Cincinnati Reds,Arizona Diamondbacks,9.0,14.0,0,1
2025-06-07,777598,San Francisco Giants,Atlanta Braves,7.5,5.0,0,0
2025-06-07,777608,Cleveland Guardians,Houston Astros,6.5,8.0,1,1
2025-06-07,777606,Chicago White Sox,Kansas City Royals,8.0,5.0,0,0
2025-06-07,777611,Tampa Bay Rays,Miami Marlins,8.5,21.0,0,1
2025-06-07,777597,Milwaukee Brewers,San Diego Padres,8.0,7.0,0,0
2025-06-07,777605,New York Yankees,Boston Red Sox,7.5,17.0,0,1
2025-06-07,777603,Los Angeles Angels,Seattle Mariners,9.0,14.0,0,1
2025-06-07,777604,Colorado Rockies,New York Mets,11.0,9.0,0,0
2025-06-07,777599,Athletics,Baltimore Orioles,10.5,11.0,0,1
2025-04-04,778458,Detroit Tigers,Chicago White Sox,7.0,11.0,0,1
2025-04-04,778463,Boston Red Sox,St. Louis Cardinals,9.5,22.0,1,1
2025-04-04,778460,Chicago Cubs,San Diego Padres,7.0,4.0,1,0
2025-04-04,778465,New York Mets,Toronto Blue Jays,7.5,5.0,0,0
2025-04-04,778461,Pittsburgh Pirates,New York Yankees,7.5,13.0,0,1
2025-04-04,778456,Colorado Rockies,Athletics,9.0,9.0,0,
2025-04-04,778444,San Francisco Giants,Seattle Mariners,8.0,19.0,0,1
2025-04-04,778459,Philadelphia Phillies,Los Angeles Dodgers,8.0,5.0,1,0
2025-04-04,778457,Washington Nationals,Arizona Diamondbacks,8.5,10.0,0,1
2025-04-04,778464,Atlanta Braves,Miami Marlins,7.5,10.0,0,1
2025-04-04,778455,Kansas City Royals,Baltimore Orioles,7.5,10.0,0,1
2025-04-04,778454,Texas Rangers,Tampa Bay Rays,8.5,7.0,0,0
2025-04-04,778447,Los Angeles Angels,Cleveland Guardians,8.0,14.0,1,1
2025-04-04,778453,Milwaukee Brewers,Cincinnati Reds,8.5,5.0,1,0
2025-04-03,778467,Philadelphia Phillies,Colorado Rockies,10.0,4.0,1,0
2025-04-03,778470,Baltimore Orioles,Boston Red Sox,9.5,12.0,0,1
2025-04-03,778462,Minnesota Twins,Houston Astros,7.0,7.0,1,
2025-04-03,778466,New York Yankees,Arizona Diamondbacks,9.5,16.0,0,1
2025-04-03,778468,Milwaukee Brewers,Cincinnati Reds,8.0,1.0,0,0
2025-05-09,777995,Washington Nationals,St. Louis Cardinals,8.5,10.0,1,1
2025-05-09,777996,Detroit Tigers,Texas Rangers,7.0,3.0,0,0
2025-05-09,777998,Pittsburgh Pirates,Atlanta Braves,8.5,5.0,1,0
2025-05-09,778002,Tampa Bay Rays,Milwaukee Brewers,9.0,7.0,0,0
2025-05-09,777997,Cleveland Guardians,Philadelphia Phillies,7.5,6.0,1,0
2025-05-09,778001,New York Mets,Chicago Cubs,8.0,9.0,1,1
2025-05-09,777990,Kansas City Royals,Boston Red Sox,9.0,3.0,0,0
2025-05-09,777991,Chicago White Sox,Miami Marlins,8.0,8.0,0,
2025-05-09,777993,Colorado Rockies,San Diego Padres,11.5,22.0,1,1
2025-05-09,777989,Houston Astros,Cincinnati Reds,7.5,3.0,0,0
2025-05-09,777992,Minnesota Twins,San Francisco Giants,9.0,4.0,0,0
2025-05-09,777986,Los Angeles Angels,Baltimore Orioles,9.5,5.0,1,0
2025-05-09,777994,Athletics,New York Yankees,10.5,12.0,0,1
2025-05-09,777988,Arizona Diamondbacks,Los Angeles Dodgers,10.0,25.0,1,1
2025-05-09,777984,Seattle Mariners,Toronto Blue Jays,7.0,9.0,0,1
2025-09-07,776428,Atlanta Braves,Seattle Mariners,9.5,20.0,0,1
2025-09-07,776421,Tampa Bay Rays,Cleveland Guardians,8.0,3.0,0,0
2025-09-07,776423,New York Yankees,Toronto Blue Jays,8.0,7.0,1,0
2025-09-07,776427,Baltimore Orioles,Los Angeles Dodgers,8.5,7.0,1,0
2025-09-07,776419,Pittsburgh Pirates,Milwaukee Brewers,7.5,12.0,1,1
2025-09-07,776429,Cincinnati Reds,New York Mets,8.5,5.0,0,0
2025-09-07,776426,Miami Marlins,Philadelphia Phillies,9.0,9.0,0,
2025-09-07,776425,Detroit Tigers,Chicago White Sox,9.0,10.0,0,1
2025-09-07,776422,Kansas City Royals,Minnesota Twins,8.5,6.0,0,0
2025-09-07,776416,St. Louis Cardinals,San Francisco Giants,8.0,7.0,1,0
2025-09-07,776418,Texas Rangers,Houston Astros,8.5,6.0,0,0
2025-09-07,776420,Chicago Cubs,Washington Nationals,7.5,9.0,0,1
2025-09-07,776417,Colorado Rockies,San Diego Padres,11.0,9.0,0,0
2025-09-07,776414,Los Angeles Angels,Athletics,9.5,7.0,0,0
2025-09-07,776415,Arizona Diamondbacks,Boston Red Sox,8.5,11.0,0,1
2025-09-12,776352,Chicago Cubs,Tampa Bay Rays,7.0,10.0,0,1
2025-09-12,776351,Washington Nationals,Pittsburgh Pirates,8.5,11.0,0,1
2025-09-12,776353,Toronto Blue Jays,Baltimore Orioles,7.5,7.0,0,0
